disease_index,mondo_id,disease_name,node_source,module_size,is_eligible,is_anchor,anchor_doid,anchor_hetionet_name,current_family_id,current_family_name,current_anchor_name,current_hop_depth,n_parents,n_children,n_eligible_children,n_anchor_children,is_parent_term,parent_names,anchor_children_names,n_anchor_ancestors,n_anchor_descendants,is_ancestor_of_anchor,is_descendant_of_anchor,antichain_ok_as_anchor,n_descendants,n_eligible_descendants
36317,1017961,"wound necrosis, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"wound, non-human animal",,0,0,0,0,1,0,0
36318,1017962,"pad wound, non-human animal",MONDO,,0,0,,,,,,,2,2,0,0,0,"injury, non-human animal | skin disorder, non-human animal",,0,0,0,0,1,2,0
36319,1017963,"pad wound laceration, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"pad wound, non-human animal",,0,0,0,0,1,0,0
36320,1017964,"pad wound puncture, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"pad wound, non-human animal",,0,0,0,0,1,0,0
36321,1017965,"wound, non-human animal",MONDO,,0,0,,,,,,,1,11,0,0,0,"injury, non-human animal",,0,0,0,0,1,31,0
36322,1017966,"friction injury, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"wound, non-human animal",,0,0,0,0,1,0,0
36323,1017967,"graze wound, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"wound abrasion, non-human animal",,0,0,0,0,1,0,0
36324,1017968,"scratch wound, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"wound abrasion, non-human animal",,0,0,0,0,1,0,0
36325,1017969,"traumatic reticulopericarditis, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"traumatic pericarditis, non-human animal",,0,0,0,0,1,0,0
36326,1017970,"beak trauma, non-human animal",MONDO,,0,0,,,,,,,3,0,0,0,0,"bird disease | injury, non-human animal | skin disorder, non-human animal",,0,0,0,0,1,0,0
36327,1017971,"carapace trauma, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"shell trauma, non-human animal",,0,0,0,0,1,0,0
36328,1017972,"plastron trauma, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"shell trauma, non-human animal",,0,0,0,0,1,0,0
36329,1017973,"shell trauma, non-human animal",MONDO,,0,0,,,,,,,2,2,0,0,0,"injury, non-human animal | musculoskeletal system disorder, non-human animal",,0,0,0,0,1,2,0
36330,1017974,"sacroiliac joint injury, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | musculoskeletal system disorder, non-human animal",,0,0,0,0,1,0,0
36331,1017975,"transient trauma-related pigmentary loss, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | skin disorder, non-human animal",,0,0,0,0,1,0,0
36332,1017976,"sinus trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | respiratory system disorder, non-human animal",,0,0,0,0,1,0,0
36333,1017977,"abdominal wall trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | musculoskeletal system disorder, non-human animal",,0,0,0,0,1,0,0
36334,1017978,"coronary band trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | musculoskeletal system disorder, non-human animal",,0,0,0,0,1,0,0
36335,1017979,"epididymal trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | reproductive system disorder, non-human animal",,0,0,0,0,1,0,0
36336,1017980,"eyelid trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"disorder of visual system, non-human animal | injury, non-human animal",,0,0,0,0,1,0,0
36337,1017981,"globe trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"disorder of visual system, non-human animal | injury, non-human animal",,0,0,0,0,1,0,0
36338,1017982,"head trauma, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"injury, non-human animal",,0,0,0,0,1,0,0
36339,1017983,"laryngeal trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | respiratory system disorder, non-human animal",,0,0,0,0,1,0,0
36340,1017984,"nasal trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | nasal disorder, non-human animal",,0,0,0,0,1,0,0
36341,1017985,"ocular trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"disorder of visual system, non-human animal | injury, non-human animal",,0,0,0,0,1,0,0
36342,1017986,"oral trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"digestive system disorder, non-human animal | injury, non-human animal",,0,0,0,0,1,0,0
36343,1017987,"pelvis trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | musculoskeletal system disorder, non-human animal",,0,0,0,0,1,0,0
36344,1017988,"pharyngeal trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | respiratory system disorder, non-human animal",,0,0,0,0,1,0,0
36345,1017989,"scrotal/testicular trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | reproductive system disorder, non-human animal",,0,0,0,0,1,0,0
36346,1017990,"skin trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | skin disorder, non-human animal",,0,0,0,0,1,0,0
36347,1017991,"thoracic wall trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | musculoskeletal system disorder, non-human animal",,0,0,0,0,1,0,0
36348,1017992,"urethral trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | urinary system disorder, non-human animal",,0,0,0,0,1,0,0
36349,1017993,"vaginal trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | reproductive system disorder, non-human animal",,0,0,0,0,1,0,0
36350,1017994,"vulval trauma, non-human animal",MONDO,,0,0,,,,,,,2,0,0,0,0,"injury, non-human animal | reproductive system disorder, non-human animal",,0,0,0,0,1,0,0
36351,1017995,"predation-related traumatic injury, non-human animal",MONDO,,0,0,,,,,,,1,0,0,0,0,"injury, non-human animal",,0,0,0,0,1,0,0
36352,1017996,"protein-losing enteropathy, CCECAI 0-3, dog",MONDO,,0,0,,,,,,,1,0,0,0,0,"protein-losing enteropathy, dog",,0,0,0,0,1,0,0
36353,1017997,"protein-losing enteropathy, CCECAI 4-5, dog",MONDO,,0,0,,,,,,,1,0,0,0,0,"protein-losing enteropathy, dog",,0,0,0,0,1,0,0
36354,1017998,"protein-losing enteropathy, CCECAI 6-8, dog",MONDO,,0,0,,,,,,,1,0,0,0,0,"protein-losing enteropathy, dog",,0,0,0,0,1,0,0
36355,1017999,"protein-losing enteropathy, CCECAI 9-11, dog",MONDO,,0,0,,,,,,,1,0,0,0,0,"protein-losing enteropathy, dog",,0,0,0,0,1,0,0
36356,1018000,"protein-losing enteropathy, CCECAI ≥12, dog",MONDO,,0,0,,,,,,,1,0,0,0,0,"protein-losing enteropathy, dog",,0,0,0,0,1,0,0
36357,10181,oculogastrointestinal muscular dystrophy,MONDO,,0,0,,,,,,,2,0,0,0,0,disorder of visual system | intestinal motility disease,,0,0,0,0,1,0,0
36358,10182,"hypercarotenemia and vitamin A deficiency, autosomal recessive",MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary hypercarotenemia and vitamin A deficiency,,0,0,0,0,1,0,0
36359,10188,familial isolated deficiency of vitamin E,MONDO,,0,0,,,36359.0,familial isolated deficiency of vitamin E,,,2,0,0,0,0,hereditary peripheral neuropathy | inborn vitamin metabolic disorder,,0,0,0,0,1,0,0
36360,10189,"vitiligo, progressive, with intellectual disability and urethral duplication",MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36361,1019,suppression amblyopia,MONDO,,0,0,,,,,,,1,1,0,0,0,amblyopia,,0,0,0,0,1,1,0
36362,10193,Weaver syndrome,MONDO,,0,0,,,36362.0,Weaver syndrome,,,4,0,0,0,0,multiple congenital anomalies/dysmorphic syndrome-intellectual disability | overgrowth syndrome | skeletal dysplasia | syndromic disease,,0,0,0,0,1,0,0
36363,10196,Werner syndrome,MONDO,,0,0,,,36363.0,Werner syndrome,,,3,0,0,0,0,autosomal recessive disease | progeroid syndrome | syndromic disease,,0,0,0,0,1,0,0
36364,10197,"whistling face syndrome, recessive form",MONDO,,0,0,,,,,,,1,0,0,0,0,Freeman-Sheldon syndrome,,0,0,0,0,1,0,0
36365,10198,Wernicke-Korsakoff syndrome,MONDO,,0,0,,,,,,,2,1,0,0,0,nutritional deficiency disease | syndromic disease,,0,0,0,0,1,1,0
36366,10199,white forelock with malformations,MONDO,,0,0,,,,,,,2,0,0,0,0,heart disorder | multiple congenital anomalies/dysmorphic syndrome without intellectual disability,,0,0,0,0,1,0,0
36367,1020,amblyopia,MONDO,143.0,1,0,,,36367.0,amblyopia,,,1,3,0,0,0,vision disorder,,0,0,0,0,1,4,0
36368,10200,Wilson disease,MONDO,,0,0,,,36368.0,Wilson disease,,,2,0,0,0,0,disorder of copper metabolism | inborn metal metabolism disorder,,0,0,0,0,1,0,0
36369,10201,Winchester syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,multicentric osteolysis-nodulosis-arthropathy spectrum,,0,0,0,0,1,0,0
36370,10203,"intellectual disability, Wolff type",MONDO,,0,0,,,36370.0,"intellectual disability, Wolff type",,,3,0,0,0,0,congenital nervous system disorder | multiple congenital anomalies/dysmorphic syndrome-intellectual disability | syndromic intellectual disability,,0,0,0,0,1,0,0
36371,10207,wooly hair-hypotrichosis-everted lower lip-outstanding ears syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,syndromic disease,,0,0,0,0,1,0,0
36372,10208,wrinkly skin syndrome,MONDO,,0,0,,,36372.0,wrinkly skin syndrome,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36373,1021,ametropic amblyopia,MONDO,,0,0,,,,,,,1,0,0,0,0,amblyopia,,0,0,0,0,1,0,0
36374,10217,de Sanctis-Cacchione syndrome,MONDO,,0,0,,,36374.0,de Sanctis-Cacchione syndrome,,,2,0,0,0,0,hereditary disease | syndromic disease,,0,0,0,0,1,0,0
36375,10219,xylosidase deficiency,MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36376,1022,disuse amblyopia,MONDO,,0,0,,,,,,,1,0,0,0,0,amblyopia,,0,0,0,0,1,0,0
36377,10220,Young syndrome,MONDO,,0,0,,,36377.0,Young syndrome,,,2,0,0,0,0,hereditary disease | respiratory system disorder,,0,0,0,0,1,0,0
36378,10221,CHIME syndrome,MONDO,,0,0,,,36378.0,CHIME syndrome,,,6,0,0,0,0,cardiogenetic disease | developmental anomaly of metabolic origin | disorder of visual system | inborn disorder of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation | multiple congenital anomalies/dysmorphic syndrome-intellectual disability | syndromic dyslipidemia,,0,0,0,0,1,0,0
36379,10222,X-linked Opitz G/BBB syndrome,MONDO,,0,0,,,36379.0,X-linked Opitz G/BBB syndrome,,,2,0,0,0,0,Opitz G/BBB syndrome | X-linked disease,,0,0,0,0,1,0,0
36380,10223,"ichthyosis, X-linked, without steroid sulfatase deficiency",MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36381,10224,corpus callosum agenesis-abnormal genitalia syndrome,MONDO,,0,0,,,,,,,2,0,0,0,0,hereditary disease | syndromic disease,,0,0,0,0,1,0,0
36382,10229,"alopecia, congenital",MONDO,,0,0,,,,,,,1,0,0,0,0,"alopecia, isolated",,0,0,0,0,1,0,0
36383,1023,prolymphocytic leukemia,MONDO,,0,0,,,,,,,2,2,2,0,1,acute lymphoblastic leukemia | chronic leukemia,,1,0,0,1,0,2,2
36384,10232,"intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked",MONDO,,0,0,,,,,,,4,0,0,0,0,chronic intestinal pseudoobstruction | congenital short bowel syndrome | hereditary disease | idiopathic disease,,0,0,0,0,1,0,0
36385,10233,"heterotopia, periventricular, X-linked dominant",MONDO,,0,0,,,36385.0,"heterotopia, periventricular, X-linked dominant",,,0,0,0,0,0,,,0,0,0,0,1,0,0
36386,10235,X-linked intellectual disability-psychosis-macroorchidism syndrome,MONDO,,0,0,,,36386.0,X-linked intellectual disability-psychosis-macroorchidism syndrome,,,1,0,0,0,0,X-linked syndromic intellectual disability,,0,0,0,0,1,0,0
36387,10237,X-linked intellectual disability-plagiocephaly syndrome,MONDO,,0,0,,,,,,,4,0,0,0,0,X-linked syndromic intellectual disability | congenital nervous system disorder | multiple congenital anomalies/dysmorphic syndrome-intellectual disability | syndromic craniosynostosis,,0,0,0,0,1,0,0
36388,10239,lissencephaly type 1 due to doublecortin gene mutation,MONDO,,0,0,,,36388.0,lissencephaly type 1 due to doublecortin gene mutation,,,1,0,0,0,0,subcortical band heterotopia,,0,0,0,0,1,0,0
36389,1024,pneumonic plague,MONDO,,0,0,,,,,,,3,0,0,0,0,lung disorder | plague | respiratory tract infectious disorder,,0,0,0,0,1,0,0
36390,10242,"fetal akinesia syndrome, X-linked",MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36391,10243,X-linked immunoneurologic disorder,MONDO,,0,0,,,,,,,3,0,0,0,0,X-linked disease | hereditary neurological disease | inborn error of immunity,,0,0,0,0,1,0,0
36392,10244,CGF1,MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36393,1025,seminal vesicle chronic gonorrhea,MONDO,,0,0,,,,,,,1,0,0,0,0,gonococcal seminal vesiculitis,,0,0,0,0,1,0,0
36394,10253,"migraine, familial typical, susceptibility to, 2",MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36395,10255,"diabetes mellitus, insulin-dependent, X-linked, susceptibility to",MONDO,,0,0,,,,,,,1,1,0,0,0,inherited disease susceptibility,,0,0,0,0,1,1,0
36396,10258,MEHMO syndrome,MONDO,,0,0,,,36396.0,MEHMO syndrome,,,1,0,0,0,0,X-linked syndromic intellectual disability,,0,0,0,0,1,0,0
36397,10260,"arthrogryposis, congenital, lower limb, X-linked",MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36398,10262,"hypotonia, congenital nystagmus, ataxia, and abnormal auditory brainstem responses",MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36399,10263,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome,MONDO,,0,0,,,,,,,1,1,0,0,0,syndromic disease,,0,0,0,0,1,1,0
36400,10264,X-linked adrenal hypoplasia congenita,MONDO,,0,0,,,36400.0,X-linked adrenal hypoplasia congenita,,,2,1,0,0,0,X-linked disease | congenital nervous system disorder,,0,0,0,0,1,1,0
36401,10267,"episodic muscle weakness, X-linked",MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36402,10268,X-linked lissencephaly with abnormal genitalia,MONDO,,0,0,,,,,,,3,0,0,0,0,X-linked disease | lissencephaly spectrum disorders | syndromic disease,,0,0,0,0,1,0,0
36403,10269,Coats disease,MONDO,,0,0,,,36403.0,Coats disease,,,2,0,0,0,0,congenital vitreoretinal dysplasia | retinal telangiectasia,,0,0,0,0,1,0,0
36404,1027,gonococcal seminal vesiculitis,MONDO,,0,0,,,,,,,2,2,0,0,0,gonorrhea | vesiculitis,,0,0,0,0,1,2,0
36405,10271,X-linked myotubular myopathy-abnormal genitalia syndrome,MONDO,,0,0,,,,,,,4,0,0,0,0,46 XY differences of sex development | X-linked myotubular myopathy | partial deletion of the long arm of chromosome X | syndromic disease,,0,0,0,0,1,0,0
36406,10273,"lymphoma, Hodgkin, X-linked pseudoautosomal",MONDO,,0,0,,,,,,,1,0,0,0,0,Hodgkins lymphoma,,1,0,0,1,0,0,0
36407,10276,"radioulnar synostosis, radial ray abnormalities, and severe malformations in the male",MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36408,10278,Christianson syndrome,MONDO,,0,0,,,36408.0,Christianson syndrome,,,2,0,0,0,0,hereditary disease | syndromic disease,,0,0,0,0,1,0,0
36409,10279,terminal osseous dysplasia-pigmentary defects syndrome,MONDO,,0,0,,,36409.0,terminal osseous dysplasia-pigmentary defects syndrome,,,1,0,0,0,0,filamin-related bone disorder,,0,0,0,0,1,0,0
36410,1028,acute pericementitis,MONDO,,0,0,,,,,,,1,0,0,0,0,acute disease,,0,0,0,0,1,0,0
36411,10280,"ptosis, hereditary congenital 2",MONDO,,0,0,,,,,,,1,0,0,0,0,congenital ptosis,,0,0,0,0,1,0,0
36412,10281,Danon disease,MONDO,,0,0,,,36412.0,Danon disease,,,1,0,0,0,0,lysosomal glycogen storage disease,,0,0,0,0,1,0,0
36413,10284,Armfield syndrome,MONDO,,0,0,,,36413.0,Armfield syndrome,,,2,0,0,0,0,hereditary disease | syndromic disease,,0,0,0,0,1,0,0
36414,10288,adrenomyodystrophy,MONDO,,0,0,,,,,,,1,0,0,0,0,adrenal gland disorder,,0,0,0,0,1,0,0
36415,1029,Klippel-Feil syndrome,MONDO,,0,0,,,36415.0,Klippel-Feil syndrome,,,2,6,0,0,0,hereditary disease | musculoskeletal system disorder,,0,0,0,0,1,6,0
36416,10292,Uruguay Faciocardiomusculoskeletal syndrome,MONDO,,0,0,,,36416.0,Uruguay Faciocardiomusculoskeletal syndrome,,,1,0,0,0,0,FHL1-related myopathy,,0,0,0,0,1,0,0
36417,10293,ectodermal dysplasia and immune deficiency,MONDO,,0,0,,,,,,,1,0,0,0,0,inborn error of immunity,,0,0,0,0,1,0,0
36418,10294,X-linked severe congenital neutropenia,MONDO,,0,0,,,36418.0,X-linked severe congenital neutropenia,,,1,0,0,0,0,X-linked disease,,0,0,0,0,1,0,0
36419,10295,anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome,MONDO,,0,0,,,,,,,3,0,0,0,0,IKBKG-related immunodeficiency with or without ectodermal dysplasia | lymphatic malformation | osteopetrosis,,0,0,0,0,1,0,0
36420,10298,Lesch-Nyhan syndrome,MONDO,,0,0,,,36420.0,Lesch-Nyhan syndrome,,,2,1,0,0,0,hypoxanthine-guanine phosphoribosyltransferase deficiency | syndromic disease,,0,0,0,0,1,1,0
36421,10299,hypoxanthine guanine phosphoribosyltransferase partial deficiency,MONDO,,0,0,,,36421.0,hypoxanthine guanine phosphoribosyltransferase partial deficiency,,,1,0,0,0,0,hypoxanthine-guanine phosphoribosyltransferase deficiency,,0,0,0,0,1,0,0
36422,1030,"keratoconus, stable condition",MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36423,1030000,hyperinsulinemic hypoglycemia with polycystic kidney disease,MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36424,1030001,"epilepsy, juvenile absence, susceptibility to",MONDO,,0,0,,,,,,,1,1,0,0,0,inherited disease susceptibility,,0,0,0,0,1,1,0
36425,1030002,dysplasia of the proximal femoral epiphyses,MONDO,,0,0,,,,,,,1,2,0,0,0,type 2 collagenopathy,,0,0,0,0,1,2,0
36426,1030003,Mycoplasmoides infection,MONDO,,0,0,,,,,,,0,2,0,0,0,,,0,0,0,0,1,2,0
36427,1030004,Mollaret’s meningitis,MONDO,,0,0,,,,,,,1,0,0,0,0,viral meningitis,,0,0,0,0,1,0,0
36428,1030005,mosaic SMO syndrome,MONDO,,0,0,,,,,,,1,2,0,0,0,multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome,,0,0,0,0,1,2,0
36429,1030006,Happle-Tinschert syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,mosaic SMO syndrome,,0,0,0,0,1,0,0
36430,1030007,hypertensive urgency,MONDO,,0,0,,,,,,,1,0,0,0,0,hypertensive disorder,,1,0,0,1,0,0,0
36431,1030008,mitral valve insufficiency,MONDO,,0,0,,,36431.0,mitral valve insufficiency,,,1,1,0,0,0,mitral valve disorder,,0,0,0,0,1,1,0
36432,1030009,persistent atrial fibrillation,MONDO,,0,0,,,,,,,1,0,0,0,0,atrial fibrillation,,0,0,0,0,1,0,0
36433,1030010,precerebral artery stenosis,MONDO,,0,0,,,,,,,1,0,0,0,0,cerebrovascular disorder,,0,0,0,0,1,0,0
36434,1030011,paroxysmal atrial fibrillation,MONDO,,0,0,,,,,,,1,0,0,0,0,atrial fibrillation,,0,0,0,0,1,0,0
36435,1030015,acquired porphyria,MONDO,,0,0,,,,,,,2,1,0,0,0,acquired metabolic disease | porphyria,,0,0,0,0,1,1,0
36436,1030016,22q-related schwannomatosis,MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36437,10302,Ito hypomelanosis,MONDO,,0,0,,,,,,,2,0,0,0,0,eye disorder | hypopigmentation of the skin,,0,0,0,0,1,0,0
36438,10305,creatine transporter deficiency,MONDO,,0,0,,,36438.0,creatine transporter deficiency,,,3,0,0,0,0,cerebral creatine deficiency syndrome | developmental anomaly of metabolic origin | multiple congenital anomalies/dysmorphic syndrome-intellectual disability,,0,0,0,0,1,0,0
36439,10308,"thrombocytopenia, X-linked, with or without dyserythropoietic anemia",MONDO,,0,0,,,36439.0,"thrombocytopenia, X-linked, with or without dyserythropoietic anemia",,,1,1,0,0,0,inherited thrombocytopenia,,0,0,0,0,1,1,0
36440,10310,osteopathia striata with cranial sclerosis,MONDO,,0,0,,,36440.0,osteopathia striata with cranial sclerosis,,,1,0,0,0,0,osteopetrosis,,0,0,0,0,1,0,0
36441,10311,Becker muscular dystrophy,MONDO,,0,0,,,36441.0,Becker muscular dystrophy,,,1,1,0,0,0,DMD-related muscular dystrophy,,0,0,0,0,1,1,0
36442,10312,"radial ray deficiency, X-linked",MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
36443,10314,"polymicrogyria, bilateral perisylvian, X-linked",MONDO,,0,0,,,,,,,1,0,0,0,0,bilateral perisylvian polymicrogyria,,0,0,0,0,1,0,0
36444,10315,T-B+ severe combined immunodeficiency due to gamma chain deficiency,MONDO,,0,0,,,36444.0,T-B+ severe combined immunodeficiency due to gamma chain deficiency,,,2,0,0,0,0,T-B+ severe combined immunodeficiency | familial severe combined immunodeficiency,,0,0,0,0,1,0,0
36445,10317,"intellectual disability, X-linked, with or without seizures, ARX-related",MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
36446,1032,Mooren ulcer,MONDO,,0,0,,,,,,,1,0,0,0,0,corneal ulcer,,0,0,0,0,1,0,0
36447,10323,Atkin-Flaitz syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,syndromic disease,,0,0,0,0,1,0,0
36448,10325,"X-linked intellectual disability, Stocco dos Santos type",MONDO,,0,0,,,,,,,1,0,0,0,0,X-linked syndromic intellectual disability,,0,0,0,0,1,0,0
36449,10327,HSD10 mitochondrial disease,MONDO,,0,0,,,36449.0,HSD10 mitochondrial disease,,,2,1,0,0,0,hereditary neurological disease | inborn mitochondrial metabolism disorder,,0,0,0,0,1,1,0
36450,10328,alpha-thalassemia-myelodysplastic syndrome,MONDO,,0,0,,,36450.0,alpha-thalassemia-myelodysplastic syndrome,,,3,0,0,0,0,hematologic disorder | hereditary disease | syndromic disease,,0,0,0,0,1,0,0
36451,1033,mycotic corneal ulcer,MONDO,,0,0,,,,,,,1,0,0,0,0,corneal ulcer,,0,0,0,0,1,0,0
36452,10332,X-linked intellectual disability-cubitus valgus-dysmorphism syndrome,MONDO,,0,0,,,,,,,3,0,0,0,0,X-linked syndromic intellectual disability | congenital nervous system disorder | multiple congenital anomalies/dysmorphic syndrome-intellectual disability,,0,0,0,0,1,0,0
36453,10333,corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome,MONDO,,0,0,,,36453.0,corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome,,,2,0,0,0,0,X-linked syndromic intellectual disability | disorder of development or morphogenesis,,0,0,0,0,1,0,0
